time_ms,roll_cdeg,pitch_cdeg,yaw_cdeg,alt_mm,top_pwm,bottom_pwm,roll_pwm,pitch_pwm,motors_enabled,uart_rx_errors,uart_rx_overflows,uart_bad_lines,telemetry_overrun,stop_reason
590580,-281,-81,-81,352,1050,1050,1125,1125,1,0,0,0,0,4
590600,-281,-75,-100,352,1050,1050,1125,1125,1,0,0,0,0,4
590620,-268,-68,-106,352,1050,1050,1125,1125,1,0,0,0,0,4
590640,-268,-62,-100,352,1050,1050,1125,1125,1,0,0,0,0,4
590660,-262,-56,-81,352,1050,1050,1125,1125,1,0,0,0,0,4
590680,-256,-50,-62,352,1050,1050,1125,1125,1,0,0,0,0,4
590700,-250,-50,-43,352,1050,1050,1125,1125,1,0,0,0,0,4
590720,-243,-43,-37,352,1050,1050,1125,1125,1,0,0,0,0,4
590740,-237,-37,-50,352,1050,1050,1125,1125,1,0,0,0,0,4
590760,-225,-25,-62,352,1050,1050,1125,1125,1,0,0,0,0,4
590780,-212,-18,-81,352,1050,1050,1125,1125,1,0,0,0,0,4
590800,-206,-12,-87,352,1050,1050,1125,1125,1,0,0,0,0,4
590820,-193,0,-87,352,1050,1050,1125,1125,1,0,0,0,0,4
590840,-187,0,-81,352,1050,1050,1125,1125,1,0,0,0,0,4
590860,-168,12,-50,352,1050,1050,1125,1125,1,0,0,0,0,4
590880,-156,18,-25,352,1050,1050,1125,1125,1,0,0,0,0,4
590900,-150,25,-12,352,1050,1050,1125,1125,1,0,0,0,0,4
590920,-143,31,-6,352,1050,1050,1125,1125,1,0,0,0,0,4
590940,-131,37,-12,352,1050,1050,1125,1125,1,0,0,0,0,4
590960,-125,43,-25,352,1050,1050,1125,1125,1,0,0,0,0,4
590980,-118,50,-43,352,1050,1050,1125,1125,1,0,0,0,0,4
591000,-118,56,-50,352,1050,1050,1125,1125,1,0,0,0,0,4
591020,-112,56,-50,352,1050,1050,1125,1125,1,0,0,0,0,4
591040,-112,56,-37,352,1050,1050,1125,1125,1,0,0,0,0,4
591060,-118,62,-25,352,1050,1050,1225,1125,1,0,0,0,0,4
591080,-125,62,-12,352,1050,1050,1225,1125,1,0,0,0,0,4
591100,-131,62,-12,352,1050,1050,1225,1125,1,0,0,0,0,4
591120,-143,56,-18,352,1050,1050,1225,1125,1,0,0,0,0,4
591140,-150,56,-31,352,1050,1050,1225,1125,1,0,0,0,0,4
591160,-162,56,-50,352,1050,1050,1225,1125,1,0,0,0,0,4
591180,-175,50,-68,352,1050,1050,1225,1125,1,0,0,0,0,4
591200,-187,50,-81,352,1050,1050,1225,1125,1,0,0,0,0,4
591220,-200,43,-81,352,1050,1050,1225,1125,1,0,0,0,0,4
591240,-218,37,-75,352,1050,1050,1225,1125,1,0,0,0,0,4
591260,-237,37,-56,352,1050,1050,1225,1125,1,0,0,0,0,4
591280,-256,31,-37,352,1050,1050,1225,1125,1,0,0,0,0,4
591300,-275,25,-31,352,1050,1050,1225,1125,1,0,0,0,0,4
591320,-293,18,-37,352,1050,1050,1225,1125,1,0,0,0,0,4
591340,-312,18,-56,352,1050,1050,1225,1125,1,0,0,0,0,4
591360,-325,12,-75,352,1050,1050,1225,1125,1,0,0,0,0,4
591380,-337,6,-100,352,1050,1050,1225,1125,1,0,0,0,0,4
591400,-350,0,-106,352,1050,1050,1225,1125,1,0,0,0,0,4
591420,-356,-6,-106,352,1050,1050,1225,1125,1,0,0,0,0,4
591440,-368,-6,-93,352,1050,1050,1225,1125,1,0,0,0,0,4
591460,-375,-12,-81,352,1050,1050,1225,1125,1,0,0,0,0,4
591480,-375,-12,-68,352,1050,1050,1225,1125,1,0,0,0,0,4
591500,-375,-18,-68,352,1050,1050,1225,1125,1,0,0,0,0,4
591520,-375,-18,-81,352,1050,1050,1225,1125,1,0,0,0,0,4
591540,-368,-18,-93,352,1050,1050,1225,1125,1,0,0,0,0,4
591560,-362,-18,-106,352,1050,1050,1075,1125,1,0,0,0,0,4
591580,-356,-18,-112,352,1050,1050,1075,1125,1,0,0,0,0,4
591600,-350,-12,-106,352,1050,1050,1075,1125,1,0,0,0,0,4
591620,-343,-12,-93,352,1050,1050,1075,1125,1,0,0,0,0,4
591640,-337,-12,-75,352,1050,1050,1075,1125,1,0,0,0,0,4
591660,-325,-6,-68,352,1050,1050,1075,1125,1,0,0,0,0,4
591680,-318,-6,-62,352,1050,1050,1075,1125,1,0,0,0,0,4
591700,-306,-6,-68,352,1050,1050,1075,1125,1,0,0,0,0,4
591720,-300,0,-81,352,1050,1050,1075,1125,1,0,0,0,0,4
591740,-287,0,-87,352,1050,1050,1075,1125,1,0,0,0,0,4
591760,-281,0,-93,352,1050,1050,1075,1125,1,0,0,0,0,4
591780,-275,6,-93,352,1050,1050,1075,1125,1,0,0,0,0,4
591800,-262,6,-87,352,1050,1050,1075,1125,1,0,0,0,0,4
591820,-262,6,-81,352,1050,1050,1075,1125,1,0,0,0,0,4
591840,-256,6,-68,352,1050,1050,1075,1125,1,0,0,0,0,4
591860,-250,0,-62,352,1050,1050,1075,1125,1,0,0,0,0,4
591880,-250,0,-56,352,1050,1050,1075,1125,1,0,0,0,0,4
591900,-243,0,-62,352,1050,1050,1075,1125,1,0,0,0,0,4
591920,-243,0,-68,352,1050,1050,1075,1125,1,0,0,0,0,4
591940,-243,-6,-81,352,1050,1050,1075,1125,1,0,0,0,0,4
591960,-243,-6,-93,352,1050,1050,1075,1125,1,0,0,0,0,4
591980,-243,-6,-93,352,1050,1050,1075,1125,1,0,0,0,0,4
592000,-250,-6,-87,352,1050,1050,1075,1125,1,0,0,0,0,4
592020,-250,-12,-75,352,1050,1050,1075,1125,1,0,0,0,0,4
592040,-256,-12,-62,352,1050,1050,1075,1125,1,0,0,0,0,4
592060,-262,-12,-62,352,1050,1050,1075,1125,1,0,0,0,0,4
592080,-268,-12,-68,352,1050,1050,1075,1125,1,0,0,0,0,4
592100,-268,-18,-81,352,1050,1050,1075,1125,1,0,0,0,0,4
592120,-275,-18,-93,352,1050,1050,1075,1125,1,0,0,0,0,4
592140,-281,-18,-93,352,1050,1050,1075,1125,1,0,0,0,0,4
592160,-281,-18,-93,352,1050,1050,1075,1125,1,0,0,0,0,4
592180,-287,-18,-87,352,1050,1050,1075,1125,1,0,0,0,0,4
592200,-287,-25,-81,352,1050,1050,1075,1125,1,0,0,0,0,4
592220,-287,-31,-75,352,1050,1050,1075,1125,1,0,0,0,0,4
592240,-287,-31,-75,352,1050,1050,1075,1125,1,0,0,0,0,4
592260,-287,-37,-75,352,1050,1050,1075,1125,1,0,0,0,0,4
592280,-281,-37,-81,352,1050,1050,1075,1125,1,0,0,0,0,4
592300,-275,-37,-93,352,1050,1050,1075,1125,1,0,0,0,0,4
592320,-268,-43,-93,352,1050,1050,1075,1125,1,0,0,0,0,4
592340,-262,-43,-93,352,1050,1050,1075,1125,1,0,0,0,0,4
592360,-250,-43,-93,352,1050,1050,1075,1125,1,0,0,0,0,4
592380,-243,-50,-93,352,1050,1050,1075,1125,1,0,0,0,0,4
592400,-231,-50,-93,352,1050,1050,1075,1125,1,0,0,0,0,4
592420,-218,-56,-87,352,1050,1050,1075,1125,1,0,0,0,0,4
592440,-206,-56,-87,352,1050,1050,1075,1125,1,0,0,0,0,4
592460,-200,-56,-87,352,1050,1050,1075,1125,1,0,0,0,0,4
592480,-187,-56,-81,352,1050,1050,1075,1125,1,0,0,0,0,4
592500,-175,-56,-75,352,1050,1050,1075,1125,1,0,0,0,0,4
592520,-162,-56,-68,352,1050,1050,1075,1125,1,0,0,0,0,4
592540,-156,-56,-62,352,1050,1050,1075,1125,1,0,0,0,0,4
592560,-150,-56,-56,352,1050,1050,1175,1125,1,0,0,0,0,4
592580,-143,-56,-56,352,1050,1050,1175,1125,1,0,0,0,0,4
592600,-137,-56,-62,352,1050,1050,1175,1125,1,0,0,0,0,4
592620,-137,-56,-68,352,1050,1050,1175,1125,1,0,0,0,0,4
592640,-131,-56,-75,352,1050,1050,1175,1125,1,0,0,0,0,4
592660,-131,-56,-81,352,1050,1050,1175,1125,1,0,0,0,0,4
592680,-131,-56,-87,352,1050,1050,1175,1125,1,0,0,0,0,4
592700,-137,-56,-81,352,1050,1050,1175,1125,1,0,0,0,0,4
592720,-143,-56,-75,352,1050,1050,1175,1125,1,0,0,0,0,4
592740,-150,-56,-68,352,1050,1050,1175,1125,1,0,0,0,0,4
592760,-156,-56,-68,352,1050,1050,1175,1125,1,0,0,0,0,4
592780,-168,-56,-68,352,1050,1050,1175,1125,1,0,0,0,0,4
592800,-181,-50,-68,352,1050,1050,1175,1125,1,0,0,0,0,4
592820,-193,-50,-75,352,1050,1050,1175,1125,1,0,0,0,0,4
592840,-206,-50,-81,352,1050,1050,1175,1125,1,0,0,0,0,4
592860,-218,-50,-87,352,1050,1050,1175,1125,1,0,0,0,0,4
592880,-231,-43,-87,352,1050,1050,1175,1125,1,0,0,0,0,4
592900,-243,-43,-87,352,1050,1050,1175,1125,1,0,0,0,0,4
592920,-250,-43,-87,352,1050,1050,1175,1125,1,0,0,0,0,4
592940,-262,-37,-81,352,1050,1050,1175,1125,1,0,0,0,0,4
592960,-268,-37,-87,352,1050,1050,1175,1125,1,0,0,0,0,4
592980,-275,-37,-93,352,1050,1050,1175,1125,1,0,0,0,0,4
593000,-281,-31,-93,352,1050,1050,1175,1125,1,0,0,0,0,4
593020,-287,-25,-93,352,1050,1050,1175,1125,1,0,0,0,0,4
593040,-293,-18,-93,352,1050,1050,1175,1125,1,0,0,0,0,4
593060,-293,-18,-87,352,1050,1050,1175,1125,1,0,0,0,0,4
593080,-293,-12,-87,352,1050,1050,1025,1125,1,0,0,0,0,4
593100,-293,0,-87,352,1050,1050,1025,1125,1,0,0,0,0,4
593120,-293,6,-93,352,1050,1050,1025,1125,1,0,0,0,0,4
593140,-287,12,-93,352,1050,1050,1025,1125,1,0,0,0,0,4
593160,-281,18,-93,352,1050,1050,1025,1125,1,0,0,0,0,4
593180,-275,25,-81,352,1050,1050,1025,1125,1,0,0,0,0,4
593200,-275,25,-75,352,1050,1050,1025,1125,1,0,0,0,0,4
593220,-268,31,-75,352,1050,1050,1025,1125,1,0,0,0,0,4
593240,-262,37,-81,352,1050,1050,1025,1125,1,0,0,0,0,4
593260,-262,37,-87,352,1050,1050,1025,1125,1,0,0,0,0,4
593280,-262,43,-106,352,1050,1050,1025,1125,1,0,0,0,0,4
593300,-262,37,-106,352,1050,1050,1025,1125,1,0,0,0,0,4
593320,-262,37,-93,352,1050,1050,1025,1125,1,0,0,0,0,4
593340,-262,37,-81,352,1050,1050,1025,1125,1,0,0,0,0,4
593360,-262,31,-62,352,1050,1050,1025,1125,1,0,0,0,0,4
593380,-262,25,-50,352,1050,1050,1025,1125,1,0,0,0,0,4
593400,-268,18,-56,352,1050,1050,1025,1125,1,0,0,0,0,4
593420,-268,12,-68,352,1050,1050,1025,1125,1,0,0,0,0,4
593440,-275,12,-87,352,1050,1050,1025,1125,1,0,0,0,0,4
593460,-281,6,-112,352,1050,1050,1025,1125,1,0,0,0,0,4
593480,-287,0,-125,352,1050,1050,1025,1125,1,0,0,0,0,4
593500,-300,-12,-118,352,1050,1050,1025,1125,1,0,0,0,0,4
593520,-312,-18,-100,352,1050,1050,1025,1125,1,0,0,0,0,4
593540,-318,-31,-87,352,1050,1050,1025,1125,1,0,0,0,0,4
593560,-331,-37,-75,352,1050,1050,1025,1125,1,0,0,0,0,4
593580,-337,-43,-81,352,1050,1050,1125,1125,1,0,0,0,0,4
593600,-343,-56,-100,352,1050,1050,1125,1125,1,0,0,0,0,4
593640,-343,-68,-143,352,1050,1050,1125,1125,1,0,0,0,0,4
593660,-350,-75,-150,352,1050,1050,1125,1125,1,0,0,0,0,4
593680,-350,-87,-143,352,1050,1050,1125,1125,1,0,0,0,0,4
593700,-350,-93,-125,352,1050,1050,1125,1125,1,0,0,0,0,4
593720,-343,-100,-112,352,1050,1050,1125,1125,1,0,0,0,0,4
593740,-343,-106,-100,352,1050,1050,1125,1125,1,0,0,0,0,4
593760,-337,-112,-106,352,1050,1050,1125,1125,1,0,0,0,0,4
593780,-325,-118,-118,352,1050,1050,1125,1125,1,0,0,0,0,4
593800,-312,-118,-137,352,1050,1050,1125,1125,1,0,0,0,0,4
593820,-300,-118,-150,352,1050,1050,1125,1125,1,0,0,0,0,4
593840,-287,-118,-150,352,1050,1050,1125,1125,1,0,0,0,0,4
593860,-268,-112,-131,352,1050,1050,1125,1125,1,0,0,0,0,4
593880,-256,-112,-112,352,1050,1050,1125,1125,1,0,0,0,0,4
593900,-237,-106,-100,352,1050,1050,1125,1125,1,0,0,0,0,4
593920,-218,-100,-87,352,1050,1050,1125,1125,1,0,0,0,0,4
593940,-200,-93,-81,352,1050,1050,1125,1125,1,0,0,0,0,4
593960,-181,-87,-87,352,1050,1050,1125,1125,1,0,0,0,0,4
593980,-162,-81,-87,352,1050,1050,1125,1125,1,0,0,0,0,4
594000,-143,-68,-93,352,1050,1050,1125,1125,1,0,0,0,0,4
594020,-125,-62,-87,352,1050,1050,1125,1125,1,0,0,0,0,4
594040,-106,-56,-75,352,1050,1050,1125,1125,1,0,0,0,0,4
594060,-93,-50,-62,352,1050,1050,1125,1125,1,0,0,0,0,4
594080,-81,-37,-56,352,1050,1050,1025,1125,1,0,0,0,0,4
594100,-75,-31,-50,352,1050,1050,1025,1125,1,0,0,0,0,4
594120,-68,-18,-50,352,1050,1050,1025,1125,1,0,0,0,0,4
594140,-62,-12,-50,352,1050,1050,1025,1125,1,0,0,0,0,4
594160,-56,0,-56,352,1050,1050,1025,1125,1,0,0,0,0,4
594180,-56,6,-56,352,1050,1050,1025,1125,1,0,0,0,0,4
594200,-56,12,-56,352,1050,1050,1025,1125,1,0,0,0,0,4
594220,-56,18,-50,352,1050,1050,1025,1125,1,0,0,0,0,4
594240,-62,25,-50,352,1050,1050,1025,1125,1,0,0,0,0,4
594260,-68,31,-50,352,1050,1050,1025,1125,1,0,0,0,0,4
594280,-75,31,-43,352,1050,1050,1025,1125,1,0,0,0,0,4
594300,-81,31,-50,352,1050,1050,1025,1125,1,0,0,0,0,4
594320,-93,43,-50,352,1050,1050,1025,1125,1,0,0,0,0,4
594340,-100,37,-56,352,1050,1050,1025,1125,1,0,0,0,0,4
594360,-112,43,-62,352,1050,1050,1025,1125,1,0,0,0,0,4
594380,-125,37,-62,352,1050,1050,1025,1125,1,0,0,0,0,4
594400,-137,43,-68,352,700,700,1025,1125,0,1,0,1,0,2
594420,-150,37,-75,352,700,700,1025,1125,0,1,0,1,0,2
594440,-162,37,-75,352,700,700,1025,1125,0,1,0,1,0,2
594460,-168,37,-81,352,700,700,1025,1125,0,1,0,1,0,2
594480,-181,31,-81,352,700,700,1025,1125,0,1,0,1,0,2
594500,-193,31,-81,352,700,700,1025,1125,0,1,0,1,0,2
594520,-193,25,-81,352,700,700,1025,1125,0,1,0,1,0,2
594540,-200,25,-81,352,700,700,1025,1125,0,1,0,1,0,2
594560,-200,25,-81,352,700,700,1025,1125,0,1,0,1,0,2
594580,-200,18,-81,352,700,700,1075,1125,0,1,0,1,0,2
594600,-200,18,-81,352,700,700,1075,1125,0,1,0,1,0,2
594620,-200,12,-81,352,700,700,1075,1125,0,1,0,1,0,2
594640,-193,12,-87,352,700,700,1075,1125,0,1,0,1,0,2
594660,-187,12,-87,352,700,700,1075,1125,0,1,0,1,0,2
594680,-181,12,-81,352,700,700,1075,1125,0,1,0,1,0,2
594700,-168,12,-81,352,700,700,1075,1125,0,1,0,1,0,2
594720,-162,12,-75,352,700,700,1075,1125,0,1,0,1,0,2
594740,-150,12,-75,352,700,700,1075,1125,0,1,0,1,0,2
594760,-137,18,-75,352,700,700,1075,1125,0,1,0,1,0,2
594780,-131,18,-68,352,700,700,1075,1125,0,1,0,1,0,2
594800,-118,25,-68,352,700,700,1075,1125,0,1,0,1,0,2
594820,-112,25,-68,352,700,700,1075,1125,0,1,0,1,0,2
594840,-106,31,-68,352,700,700,1075,1125,0,1,0,1,0,2
594860,-100,37,-68,352,700,700,1075,1125,0,1,0,1,0,2
594880,-93,43,-62,352,700,700,1075,1125,0,1,0,1,0,2
594900,-87,43,-62,352,700,700,1075,1125,0,1,0,1,0,2
594920,-87,50,-56,352,700,700,1075,1125,0,1,0,1,0,2
594940,-81,56,-56,352,700,700,1075,1125,0,1,0,1,0,2
594960,-81,62,-56,352,700,700,1075,1125,0,1,0,1,0,2
594980,-81,68,-56,352,700,700,1075,1125,0,1,0,1,0,2
595000,-81,68,-56,352,700,700,1075,1125,0,1,0,1,0,2
595020,-81,75,-56,352,700,700,1075,1125,0,1,0,1,0,2
595040,-81,75,-56,352,700,700,1075,1125,0,1,0,1,0,2
595060,-81,81,-56,352,700,700,1075,1125,0,1,0,1,0,2
595080,-81,81,-56,352,700,700,1075,1125,0,1,0,1,0,2
595100,-87,87,-56,352,700,700,1125,1125,0,1,0,1,0,2
595120,-87,87,-56,352,700,700,1125,1125,0,1,0,1,0,2
595140,-93,87,-56,352,700,700,1125,1125,0,1,0,1,0,2
595160,-100,87,-56,352,700,700,1125,1125,0,1,0,1,0,2
595180,-100,87,-56,352,700,700,1125,1125,0,1,0,1,0,2
595200,-100,81,-56,352,700,700,1125,1125,0,1,0,1,0,2
595220,-106,81,-56,352,700,700,1125,1125,0,1,0,1,0,2
595240,-106,81,-56,352,700,700,1125,1125,0,1,0,1,0,2
595260,-106,81,-56,352,700,700,1125,1125,0,1,0,1,0,2
595280,-106,81,-56,352,700,700,1125,1125,0,1,0,1,0,2
595300,-106,75,-56,352,700,700,1125,1125,0,1,0,1,0,2
595320,-106,75,-56,352,700,700,1125,1125,0,1,0,1,0,2
595340,-106,75,-56,352,700,700,1125,1125,0,1,0,1,0,2
595360,-100,68,-56,352,700,700,1125,1125,0,1,0,1,0,2
595380,-100,68,-56,352,700,700,1125,1125,0,1,0,1,0,2
595400,-93,62,-56,352,700,700,1125,1125,0,1,0,1,0,2
595420,-93,62,-56,352,700,700,1125,1125,0,1,0,1,0,2
595440,-87,62,-56,352,700,700,1125,1125,0,1,0,1,0,2
595460,-87,56,-56,352,700,700,1125,1125,0,1,0,1,0,2
595480,-87,56,-56,352,700,700,1125,1125,0,1,0,1,0,2
595500,-81,56,-56,352,700,700,1125,1125,0,1,0,1,0,2
595520,-81,56,-56,352,700,700,1125,1125,0,1,0,1,0,2
595540,-81,56,-56,352,700,700,1125,1125,0,1,0,1,0,2
595560,-75,56,-56,352,700,700,1125,1125,0,1,0,1,0,2
595580,-75,50,-56,352,700,700,1125,1125,0,1,0,1,0,2
595600,-75,50,-56,352,700,700,1225,1125,0,1,0,1,0,2
595620,-75,50,-56,352,700,700,1225,1125,0,1,0,1,0,2
595640,-81,50,-56,352,700,700,1225,1125,0,1,0,1,0,2
595660,-87,50,-56,352,700,700,1225,1125,0,1,0,1,0,2
595680,-87,50,-56,352,700,700,1225,1125,0,1,0,1,0,2
595700,-87,56,-56,352,700,700,1225,1125,0,1,0,1,0,2
595720,-87,56,-56,352,700,700,1225,1125,0,1,0,1,0,2
595740,-93,56,-56,352,700,700,1225,1125,0,1,0,1,0,2
595760,-93,62,-56,352,700,700,1225,1125,0,1,0,1,0,2
595780,-93,62,-56,352,700,700,1225,1125,0,1,0,1,0,2
595800,-100,62,-56,352,700,700,1225,1125,0,1,0,1,0,2
595820,-100,62,-56,352,700,700,1225,1125,0,1,0,1,0,2
595840,-100,68,-56,352,700,700,1225,1125,0,1,0,1,0,2
595860,-100,68,-56,352,700,700,1225,1125,0,1,0,1,0,2
595880,-100,68,-56,352,700,700,1225,1125,0,1,0,1,0,2
595900,-100,68,-56,352,700,700,1225,1125,0,1,0,1,0,2
595920,-100,68,-56,352,700,700,1225,1125,0,1,0,1,0,2
595940,-100,68,-56,352,700,700,1225,1125,0,1,0,1,0,2
595960,-100,68,-56,352,700,700,1225,1125,0,1,0,1,0,2
595980,-100,68,-56,352,700,700,1225,1125,0,1,0,1,0,2
596000,-100,68,-56,352,700,700,1225,1125,0,1,0,1,0,2
596020,-93,68,-56,352,700,700,1225,1125,0,1,0,1,0,2
596040,-93,68,-56,352,700,700,1225,1125,0,1,0,1,0,2
596060,-93,68,-56,352,700,700,1225,1125,0,1,0,1,0,2
596080,-87,68,-56,352,700,700,1225,1125,0,1,0,1,0,2
596100,-87,68,-56,352,700,700,1225,1125,0,1,0,1,0,2
596120,-87,68,-56,352,700,700,1225,1125,0,1,0,1,0,2
596140,-87,62,-56,352,700,700,1225,1125,0,1,0,1,0,2
596160,-87,62,-56,352,700,700,1225,1125,0,1,0,1,0,2
596180,-87,62,-56,352,700,700,1225,1125,0,1,0,1,0,2
596200,-87,56,-56,352,700,700,1225,1125,0,1,0,1,0,2
596220,-87,56,-56,352,700,700,1225,1125,0,1,0,1,0,2
596240,-87,56,-56,352,700,700,1225,1125,0,1,0,1,0,2
596260,-87,50,-56,352,700,700,1225,1125,0,1,0,1,0,2
596280,-87,50,-56,352,700,700,1225,1125,0,1,0,1,0,2
596300,-87,50,-56,352,700,700,1225,1125,0,1,0,1,0,2
596320,-93,50,-56,352,700,700,1225,1125,0,1,0,1,0,2
596340,-93,50,-56,352,700,700,1225,1125,0,1,0,1,0,2
596360,-93,50,-56,352,700,700,1225,1125,0,1,0,1,0,2
596380,-93,43,-56,352,700,700,1225,1125,0,1,0,1,0,2
596400,-93,43,-56,352,700,700,1225,1125,0,1,0,1,0,2
596420,-93,43,-56,352,700,700,1225,1125,0,1,0,1,0,2
596440,-93,43,-56,352,700,700,1225,1125,0,1,0,1,0,2
596460,-93,43,-56,352,700,700,1225,1125,0,1,0,1,0,2
596480,-93,43,-56,352,700,700,1225,1125,0,1,0,1,0,2
596500,-93,50,-56,352,700,700,1225,1125,0,1,0,1,0,2
596520,-93,50,-56,352,700,700,1225,1125,0,1,0,1,0,2
596540,-93,50,-56,352,700,700,1225,1125,0,1,0,1,0,2
596560,-93,50,-56,352,700,700,1225,1125,0,1,0,1,0,2
596580,-93,56,-56,352,700,700,1225,1125,0,1,0,1,0,2
596600,-87,56,-56,352,700,700,1075,1125,0,1,0,1,0,2
596620,-87,56,-56,352,700,700,1075,1125,0,1,0,1,0,2
596640,-87,56,-56,352,700,700,1075,1125,0,1,0,1,0,2
596660,-87,62,-56,352,700,700,1075,1125,0,1,0,1,0,2
596680,-87,62,-56,352,700,700,1075,1125,0,1,0,1,0,2
596700,-87,62,-56,352,700,700,1075,1125,0,1,0,1,0,2
596720,-87,62,-56,352,700,700,1075,1125,0,1,0,1,0,2
596740,-87,62,-56,352,700,700,1075,1125,0,1,0,1,0,2
596760,-87,68,-56,352,700,700,1075,1125,0,1,0,1,0,2
596780,-87,68,-56,352,700,700,1075,1125,0,1,0,1,0,2
596800,-87,68,-56,352,700,700,1075,1125,0,1,0,1,0,2
596820,-87,68,-56,352,700,700,1075,1125,0,1,0,1,0,2
596840,-87,62,-56,352,700,700,1075,1125,0,1,0,1,0,2
596860,-87,62,-56,352,700,700,1075,1125,0,1,0,1,0,2
596880,-87,62,-56,352,700,700,1075,1125,0,1,0,1,0,2
596900,-87,62,-56,352,700,700,1075,1125,0,1,0,1,0,2
596920,-87,62,-56,352,700,700,1075,1125,0,1,0,1,0,2
596940,-87,62,-56,352,700,700,1075,1125,0,1,0,1,0,2
596960,-87,62,-56,352,700,700,1075,1125,0,1,0,1,0,2
596980,-87,56,-56,352,700,700,1075,1125,0,1,0,1,0,2
597000,-87,56,-56,352,700,700,1075,1125,0,1,0,1,0,2
597020,-87,56,-56,352,700,700,1075,1125,0,1,0,1,0,2
597040,-87,56,-56,352,700,700,1075,1125,0,1,0,1,0,2
597060,-87,56,-56,352,700,700,1075,1125,0,1,0,1,0,2
597080,-87,56,-56,352,700,700,1075,1125,0,1,0,1,0,2
597100,-87,56,-56,352,700,700,1125,1125,0,1,0,1,0,2
597120,-87,56,-56,352,700,700,1125,1125,0,1,0,1,0,2
597140,-87,56,-56,352,700,700,1125,1125,0,1,0,1,0,2
597160,-87,56,-62,352,700,700,1125,1125,0,1,0,1,0,2
597180,-81,56,-56,352,700,700,1125,1125,0,1,0,1,0,2
597200,-81,50,-56,352,700,700,1125,1125,0,1,0,1,0,2
597220,-81,50,-56,352,700,700,1125,1125,0,1,0,1,0,2
597240,-81,50,-56,352,700,700,1125,1125,0,1,0,1,0,2
597260,-81,50,-56,352,700,700,1125,1125,0,1,0,1,0,2
597280,-81,50,-56,352,700,700,1125,1125,0,1,0,1,0,2
597300,-81,50,-56,352,700,700,1125,1125,0,1,0,1,0,2
597320,-81,56,-56,352,700,700,1125,1125,0,1,0,1,0,2
597340,-87,56,-56,352,700,700,1125,1125,0,1,0,1,0,2
597360,-87,56,-56,352,700,700,1125,1125,0,1,0,1,0,2
597380,-87,56,-56,352,700,700,1125,1125,0,1,0,1,0,2
597400,-87,56,-56,352,700,700,1125,1125,0,1,0,1,0,2
597420,-87,56,-56,352,700,700,1125,1125,0,1,0,1,0,2
597440,-87,56,-56,352,700,700,1125,1125,0,1,0,1,0,2
597460,-87,56,-56,352,700,700,1125,1125,0,1,0,1,0,2
597480,-87,56,-56,352,700,700,1125,1125,0,1,0,1,0,2
597500,-87,56,-56,352,700,700,1125,1125,0,1,0,1,0,2
597520,-87,56,-56,352,700,700,1125,1125,0,1,0,1,0,2
597540,-87,56,-56,352,700,700,1125,1125,0,1,0,1,0,2
597560,-87,56,-56,352,700,700,1125,1125,0,1,0,1,0,2
597580,-87,56,-56,352,700,700,1125,1125,0,1,0,1,0,2
597600,-87,56,-56,352,700,700,1125,1125,0,1,0,1,0,2
597620,-87,56,-56,352,700,700,1175,1125,0,1,0,1,0,2
597640,-87,56,-56,352,700,700,1175,1125,0,1,0,1,0,2
597660,-87,56,-56,352,700,700,1175,1125,0,1,0,1,0,2
597680,-87,56,-62,352,700,700,1175,1125,0,1,0,1,0,2
597700,-87,56,-56,352,700,700,1175,1125,0,1,0,1,0,2
597720,-87,56,-56,352,700,700,1175,1125,0,1,0,1,0,2
597740,-87,56,-56,352,700,700,1175,1125,0,1,0,1,0,2
597760,-87,50,-56,352,700,700,1175,1125,0,1,0,1,0,2
597780,-87,50,-56,352,700,700,1175,1125,0,1,0,1,0,2
597800,-87,50,-56,352,700,700,1175,1125,0,1,0,1,0,2
597820,-87,50,-56,352,700,700,1175,1125,0,1,0,1,0,2
597840,-87,50,-56,352,700,700,1175,1125,0,1,0,1,0,2
597860,-87,50,-56,352,700,700,1175,1125,0,1,0,1,0,2
597880,-87,50,-56,352,700,700,1175,1125,0,1,0,1,0,2
597900,-87,50,-56,352,700,700,1175,1125,0,1,0,1,0,2
597920,-87,50,-56,352,700,700,1175,1125,0,1,0,1,0,2
597940,-87,50,-56,352,700,700,1175,1125,0,1,0,1,0,2
597960,-87,43,-56,352,700,700,1175,1125,0,1,0,1,0,2
597980,-87,43,-56,352,700,700,1175,1125,0,1,0,1,0,2
598000,-87,43,-56,352,700,700,1175,1125,0,1,0,1,0,2
598020,-87,43,-56,352,700,700,1175,1125,0,1,0,1,0,2
598040,-87,43,-56,352,700,700,1175,1125,0,1,0,1,0,2
598060,-87,43,-56,352,700,700,1175,1125,0,1,0,1,0,2
598080,-87,43,-56,352,700,700,1175,1125,0,1,0,1,0,2
598100,-87,43,-56,352,700,700,1175,1125,0,1,0,1,0,2
598120,-87,43,-56,352,700,700,1225,1125,0,1,0,1,0,2
598140,-87,43,-56,352,700,700,1225,1125,0,1,0,1,0,2
598160,-87,43,-56,352,700,700,1225,1125,0,1,0,1,0,2
598180,-87,43,-56,352,700,700,1225,1125,0,1,0,1,0,2
598200,-87,50,-56,352,700,700,1225,1125,0,1,0,1,0,2
598220,-87,50,-56,352,700,700,1225,1125,0,1,0,1,0,2
